전용면적(㎡),건축년도,건축면적,연면적,주차대수,전체동수,주거전용면적
84.96,1999,0,52166,400,6,41970.54
84.96,1999,0,52166,400,6,41970.54
84.96,1999,0,52166,400,6,41970.54
84.96,1999,0,52166,400,6,41970.54
84.96,1999,0,52166,400,6,41970.54
84.96,1999,0,52166,400,6,41970.54
84.88,2009,0,82532,751,11,46324.58
84.69,2009,0,82532,751,11,46324.58
84.88,2009,0,82532,751,11,46324.58
84.69,2009,0,82532,751,11,46324.58
84.81,2009,0,82532,751,11,46324.58
84.88,2009,0,82532,751,11,46324.58
84.88,2009,0,82532,751,11,46324.58
84.69,2009,0,82532,751,11,46324.58
84.69,2009,0,82532,751,11,46324.58
84.69,2009,0,82532,751,11,46324.58
84.69,2009,0,82532,751,11,46324.58
84.69,2009,0,82532,751,11,46324.58
84.88,2009,0,82532,751,11,46324.58
84.69,2009,0,82532,751,11,46324.58
84.81,2009,0,82532,751,11,46324.58
84.88,2009,0,82532,751,11,46324.58
84.69,2009,0,82532,751,11,46324.58
84.88,2009,0,82532,751,11,46324.58
84.69,2009,0,82532,751,11,46324.58
79.4198,2002,0,30094,0,2,21669.973
110.5345,2002,0,30094,0,2,21669.973
79.4198,2002,0,30094,0,2,21669.973
49.77,2001,4225.96,60598,459,7,32481.25
59.96,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
59.96,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
59.96,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
59.4,2001,4225.96,60598,459,7,32481.25
59.96,2001,4225.96,60598,459,7,32481.25
49.77,2001,4225.96,60598,459,7,32481.25
84.991,2005,344138,63155,531,8,37144.474
114.882,2005,344138,63155,531,8,37144.474
84.991,2005,344138,63155,531,8,37144.474
84.991,2005,344138,63155,531,8,37144.474
59.877,2005,344138,63155,531,8,37144.474
59.877,2005,344138,63155,531,8,37144.474
59.877,2005,344138,63155,531,8,37144.474
84.991,2005,344138,63155,531,8,37144.474
59.877,2005,344138,63155,531,8,37144.474
59.877,2005,344138,63155,531,8,37144.474
59.877,2005,344138,63155,531,8,37144.474
59.877,2005,344138,63155,531,8,37144.474
59.877,2005,344138,63155,531,8,37144.474
59.877,2005,344138,63155,531,8,37144.474
59.993,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
59.993,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
127.032,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
127.032,2006,11225.21,130109,1153,21,77743.514
127.032,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
127.032,2006,11225.21,130109,1153,21,77743.514
59.993,2006,11225.21,130109,1153,21,77743.514
59.993,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
59.993,2006,11225.21,130109,1153,21,77743.514
127.032,2006,11225.21,130109,1153,21,77743.514
59.993,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
127.032,2006,11225.21,130109,1153,21,77743.514
59.993,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
59.993,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
59.993,2006,11225.21,130109,1153,21,77743.514
127.032,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
84.985,2006,11225.21,130109,1153,21,77743.514
127.032,2006,11225.21,130109,1153,21,77743.514
59.993,2006,11225.21,130109,1153,21,77743.514
59.8215,2005,1479.37,19627,166,3,12291.8118
84.8437,2005,1479.37,19627,166,3,12291.8118
84.8437,2005,1479.37,19627,166,3,12291.8118
59.8215,2005,1479.37,19627,166,3,12291.8118
84.917,2005,1479.37,19627,166,3,12291.8118
59.94,1995,0,52499,390,6,35220.96
39.6,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
59.94,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
39.6,1995,0,52499,390,6,35220.96
59.94,1995,0,52499,390,6,35220.96
39.6,1995,0,52499,390,6,35220.96
59.94,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
39.6,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
39.6,1995,0,52499,390,6,35220.96
59.94,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
39.6,1995,0,52499,390,6,35220.96
39.6,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
39.6,1995,0,52499,390,6,35220.96
39.6,1995,0,52499,390,6,35220.96
59.94,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
59.94,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
59.94,1995,0,52499,390,6,35220.96
59.94,1995,0,52499,390,6,35220.96
59.94,1995,0,52499,390,6,35220.96
49.92,1995,0,52499,390,6,35220.96
59.94,1995,0,52499,390,6,35220.96
39.6,1995,0,52499,390,6,35220.96
84.957,2005,0,32752,263,3,19628.4
84.957,2005,0,32752,263,3,19628.4
84.957,2005,0,32752,263,3,19628.4
59.8587,2005,22344,30188,262,4,18054.9354
59.8587,2005,22344,30188,262,4,18054.9354
84.5133,2005,22344,30188,262,4,18054.9354
59.8587,2005,22344,30188,262,4,18054.9354
84.5133,2005,22344,30188,262,4,18054.9354
59.8587,2005,22344,30188,262,4,18054.9354
84.5133,2005,22344,30188,262,4,18054.9354
59.8587,2005,22344,30188,262,4,18054.9354
84.5133,2005,22344,30188,262,4,18054.9354
59.8587,2005,22344,30188,262,4,18054.9354
59.8587,2005,22344,30188,262,4,18054.9354
84.5133,2005,22344,30188,262,4,18054.9354
59.8587,2005,22344,30188,262,4,18054.9354
117.1038,2005,22344,30188,262,4,18054.9354
84.5133,2005,22344,30188,262,4,18054.9354
59.8587,2005,22344,30188,262,4,18054.9354
84.91,2004,2010.29,31045,252,4,18923.61
84.99,2004,2010.29,31045,252,4,18923.61
84.91,2004,2010.29,31045,252,4,18923.61
84.91,2004,2010.29,31045,252,4,18923.61
84.91,2004,2010.29,31045,252,4,18923.61
84.98,2004,2010.29,31045,252,4,18923.61
84.91,2004,2010.29,31045,252,4,18923.61
70.94,2004,2010.29,31045,252,4,18923.61
84.91,2004,2010.29,31045,252,4,18923.61
84.91,2004,2010.29,31045,252,4,18923.61
84.91,2004,2010.29,31045,252,4,18923.61
59.9868,2002,0,40736,322,5,24023.03
59.9868,2002,0,49999,0,4,26721.87
79.098,2002,0,40736,322,5,24023.03
79.098,2002,0,49999,0,4,26721.87
105.5954,2002,0,40736,322,5,24023.03
105.5954,2002,0,49999,0,4,26721.87
79.098,2002,0,40736,322,5,24023.03
79.098,2002,0,49999,0,4,26721.87
79.098,2002,0,40736,322,5,24023.03
79.098,2002,0,49999,0,4,26721.87
79.098,2002,0,40736,322,5,24023.03
79.098,2002,0,49999,0,4,26721.87
79.098,2002,0,40736,322,5,24023.03
79.098,2002,0,49999,0,4,26721.87
84.9132,2002,0,40736,322,5,24023.03
84.9132,2002,0,49999,0,4,26721.87
79.098,2002,0,40736,322,5,24023.03
79.098,2002,0,49999,0,4,26721.87
79.098,2002,0,40736,322,5,24023.03
79.098,2002,0,49999,0,4,26721.87
59.88,1999,1979.15,34627,294,3,20809.79
59.88,1999,1979.15,34627,294,3,20809.79
85,1999,1979.15,34627,294,3,20809.79
59.88,1999,1979.15,34627,294,3,20809.79
114.87,1999,1979.15,34627,294,3,20809.79
114.87,1999,1979.15,34627,294,3,20809.79
85,1999,1979.15,34627,294,3,20809.79
85,1999,1979.15,34627,294,3,20809.79
59.88,1999,1979.15,34627,294,3,20809.79
85,1999,1979.15,34627,294,3,20809.79
59.88,1999,1979.15,34627,294,3,20809.79
59.88,1999,1979.15,34627,294,3,20809.79
59.88,1999,1979.15,34627,294,3,20809.79
59.88,1999,1979.15,34627,294,3,20809.79
114.87,1999,1979.15,34627,294,3,20809.79
85,1999,1979.15,34627,294,3,20809.79
85,1999,1979.15,34627,294,3,20809.79
59.88,1999,1979.15,34627,294,3,20809.79
114.87,1999,1979.15,34627,294,3,20809.79
114.87,1999,1979.15,34627,294,3,20809.79
59.88,1999,1979.15,34627,294,3,20809.79
59.88,1999,1979.15,34627,294,3,20809.79
84.94,1992,0,20255,164,1,15247.23
84.94,1992,0,20255,164,1,15247.23
84.94,1992,0,20255,164,1,15247.23
84.99,1992,0,20255,164,1,15247.23
84.94,1992,0,20255,164,1,15247.23
84.94,1992,0,20255,164,1,15247.23
84.94,1992,0,20255,164,1,15247.23
84.94,1992,0,20255,164,1,15247.23
84.94,1992,0,20255,164,1,15247.23
84.99,1992,0,20255,164,1,15247.23
57.71,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
84.85,1988,4086,68508,541,8,38581.59
84.85,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
84.85,1988,4086,68508,541,8,38581.59
70.56,1988,4086,68508,541,8,38581.59
84.85,1988,4086,68508,541,8,38581.59
84.85,1988,4086,68508,541,8,38581.59
70.56,1988,4086,68508,541,8,38581.59
70.56,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
70.56,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
84.85,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
70.56,1988,4086,68508,541,8,38581.59
70.56,1988,4086,68508,541,8,38581.59
84.85,1988,4086,68508,541,8,38581.59
84.85,1988,4086,68508,541,8,38581.59
70.56,1988,4086,68508,541,8,38581.59
84.85,1988,4086,68508,541,8,38581.59
70.56,1988,4086,68508,541,8,38581.59
84.85,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
70.56,1988,4086,68508,541,8,38581.59
70.56,1988,4086,68508,541,8,38581.59
84.85,1988,4086,68508,541,8,38581.59
57.71,1988,4086,68508,541,8,38581.59
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
35.28,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
44.52,1988,0,55504,330,4,40914
35.28,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
44.52,1988,0,55504,330,4,40914
44.52,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
35.28,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
44.52,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
44.52,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
35.28,1988,0,55504,330,4,40914
35.28,1988,0,55504,330,4,40914
44.52,1988,0,55504,330,4,40914
35.28,1988,0,55504,330,4,40914
44.52,1988,0,55504,330,4,40914
44.52,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
44.52,1988,0,55504,330,4,40914
44.52,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
35.28,1988,0,55504,330,4,40914
35.28,1988,0,55504,330,4,40914
44.52,1988,0,55504,330,4,40914
35.28,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
27,1988,0,55504,330,4,40914
35.28,1988,0,55504,330,4,40914
35.28,1988,0,55504,330,4,40914
105.976,2003,0,15403,128,2,8782.02
105.976,2003,0,15403,128,2,8782.02
84.967,2003,0,15403,128,2,8782.02
84.967,2003,0,15403,128,2,8782.02
84.967,2003,0,15403,128,2,8782.02
105.976,2003,0,15403,128,2,8782.02
105.976,2003,0,15403,128,2,8782.02
84.967,2003,0,15403,128,2,8782.02
84.967,2003,0,15403,128,2,8782.02
84.967,2003,0,15403,128,2,8782.02
84.967,2003,0,15403,128,2,8782.02
84.967,2003,0,15403,128,2,8782.02
105.976,2003,0,15403,128,2,8782.02
123.687,2003,0,15403,128,2,8782.02
105.976,2003,0,15403,128,2,8782.02
84.967,2003,0,15403,128,2,8782.02
105.976,2003,0,15403,128,2,8782.02
105.976,2003,0,15403,128,2,8782.02
84.967,2003,0,15403,128,2,8782.02
84.39,1998,0,33287,271,2,14934
59.04,1998,0,33287,271,2,14934
84.39,1998,0,33287,271,2,14934
59.92,1998,0,33287,271,2,14934
59.04,1998,0,33287,271,2,14934
59.04,1998,0,33287,271,2,14934
59.92,1998,0,33287,271,2,14934
84.9715,2006,1792.56,23262,169,2,12255.5975
96.0756,2006,1792.56,23262,169,2,12255.5975
84.97,2006,1792.56,23262,169,2,12255.5975
84.969,2006,1792.56,23262,169,2,12255.5975
74.8,2006,1792.56,23262,169,2,12255.5975
65.71,2003,0,67930,488,8,47802.69
114.5534,2007,1454.64,37147,309,2,19952.1064
111.2248,2007,1454.64,37147,309,2,19952.1064
111.2248,2007,1454.64,37147,309,2,19952.1064
84.9499,2007,1454.64,37147,309,2,19952.1064
84.9499,2007,1454.64,37147,309,2,19952.1064
111.2248,2007,1454.64,37147,309,2,19952.1064
114.5534,2007,1454.64,37147,309,2,19952.1064
58.59,1988,0,62753,500,6,46918.2
45.54,1988,0,62753,500,6,46918.2
45.54,1988,0,62753,500,6,46918.2
58.59,1988,0,62753,500,6,46918.2
58.59,1988,0,62753,500,6,46918.2
58.59,1988,0,62753,500,6,46918.2
45.54,1988,0,62753,500,6,46918.2
58.59,1988,0,62753,500,6,46918.2
58.59,1988,0,62753,500,6,46918.2
45.54,1988,0,62753,500,6,46918.2
45.54,1988,0,62753,500,6,46918.2
58.59,1988,0,62753,500,6,46918.2
45.54,1988,0,62753,500,6,46918.2
44.61,1988,0,62753,500,6,46918.2
45.54,1988,0,62753,500,6,46918.2
45.54,1988,0,62753,500,6,46918.2
45.54,1988,0,62753,500,6,46918.2
45.54,1988,0,62753,500,6,46918.2
41.34,1988,6263.84,62927,634,13,47591.82
45.55,1988,6263.84,62927,634,13,47591.82
41.34,1988,6263.84,62927,634,13,47591.82
45.55,1988,6263.84,62927,634,13,47591.82
59.39,1988,6263.84,62927,634,13,47591.82
41.34,1988,6263.84,62927,634,13,47591.82
41.34,1988,6263.84,62927,634,13,47591.82
41.34,1988,6263.84,62927,634,13,47591.82
32.34,1988,6263.84,62927,634,13,47591.82
84.41,1988,6263.84,62927,634,13,47591.82
59.39,1988,6263.84,62927,634,13,47591.82
45.77,1988,6263.84,62927,634,13,47591.82
45.9,1988,6263.84,62927,634,13,47591.82
71.89,1988,6263.84,62927,634,13,47591.82
71.89,1988,6263.84,62927,634,13,47591.82
45.77,1988,6263.84,62927,634,13,47591.82
45.9,1988,6263.84,62927,634,13,47591.82
45.77,1988,6263.84,62927,634,13,47591.82
71.89,1988,6263.84,62927,634,13,47591.82
32.34,1988,6263.84,62927,634,13,47591.82
59.39,1988,6263.84,62927,634,13,47591.82
59.39,1988,6263.84,62927,634,13,47591.82
45.77,1988,6263.84,62927,634,13,47591.82
45.9,1988,6263.84,62927,634,13,47591.82
45.9,1988,6263.84,62927,634,13,47591.82
45.77,1988,6263.84,62927,634,13,47591.82
41.34,1988,6263.84,62927,634,13,47591.82
45.9,1988,6263.84,62927,634,13,47591.82
41.34,1988,6263.84,62927,634,13,47591.82
71.89,1988,6263.84,62927,634,13,47591.82
32.34,1988,6263.84,62927,634,13,47591.82
45.77,1988,6263.84,62927,634,13,47591.82
45.9,1988,6263.84,62927,634,13,47591.82
45.9,1988,6263.84,62927,634,13,47591.82
32.34,1988,6263.84,62927,634,13,47591.82
71.89,1988,6263.84,62927,634,13,47591.82
45.55,1988,6263.84,62927,634,13,47591.82
45.9,1988,6263.84,62927,634,13,47591.82
45.9,1988,6263.84,62927,634,13,47591.82
45.9,1988,6263.84,62927,634,13,47591.82
32.34,1988,6263.84,62927,634,13,47591.82
45.77,1988,6263.84,62927,634,13,47591.82
45.77,1990,0,56832,350,6,39974.86
49.94,1990,0,56832,350,6,39974.86
41.3,1990,0,56832,350,6,39974.86
44.89,1990,0,56832,350,6,39974.86
41.3,1990,0,56832,350,6,39974.86
41.3,1990,0,56832,350,6,39974.86
44.89,1990,0,56832,350,6,39974.86
41.3,1990,0,56832,350,6,39974.86
49.94,1990,0,56832,350,6,39974.86
41.3,1990,0,56832,350,6,39974.86
49.94,1990,0,56832,350,6,39974.86
41.3,1990,0,56832,350,6,39974.86
45.77,1990,0,56832,350,6,39974.86
45.77,1990,0,56832,350,6,39974.86
49.94,1990,0,56832,350,6,39974.86
41.3,1990,0,56832,350,6,39974.86
49.94,1990,0,56832,350,6,39974.86
41.3,1990,0,56832,350,6,39974.86
45.77,1990,0,56832,350,6,39974.86
58.01,1990,0,56832,350,6,39974.86
59.39,1990,0,56832,350,6,39974.86
41.3,1990,0,56832,350,6,39974.86
49.94,1990,0,56832,350,6,39974.86
45.77,1990,0,56832,350,6,39974.86
45.77,1990,0,56832,350,6,39974.86
41.3,1990,0,56832,350,6,39974.86
58.01,1990,0,56832,350,6,39974.86
41.3,1990,0,56832,350,6,39974.86
49.94,1990,0,56832,350,6,39974.86
49.94,1990,0,56832,350,6,39974.86
41.3,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
36.34,1990,3154.53,46684,313,5,32676.6
45.55,1990,3154.53,46684,313,5,32676.6
41.3,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
41.3,1990,3154.53,46684,313,5,32676.6
45.55,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
41.3,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
45.55,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
36.34,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
45.55,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
45.9,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
45.55,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
45.9,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
41.3,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
45.9,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
45.9,1990,3154.53,46684,313,5,32676.6
41.3,1990,3154.53,46684,313,5,32676.6
45.9,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
36.34,1990,3154.53,46684,313,5,32676.6
36.34,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
45.55,1990,3154.53,46684,313,5,32676.6
41.3,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
36.16,1990,3154.53,46684,313,5,32676.6
41.3,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
49.94,1990,3154.53,46684,313,5,32676.6
45.55,1990,3154.53,46684,313,5,32676.6
45.55,1990,3154.53,46684,313,5,32676.6
41.3,1990,3154.53,46684,313,5,32676.6
45.9,1990,3154.53,46684,313,5,32676.6
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
36.34,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
36.34,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
36.34,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
49.94,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
36.16,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
41.3,1991,6725,104150,584,10,73708.2
78.2974,2005,0,28020,224,2,16614.5934
78.2974,2005,0,28020,224,2,16614.5934
84.9991,2005,0,28020,224,2,16614.5934
78.2974,2005,0,28020,224,2,16614.5934
84.9991,2005,0,28020,224,2,16614.5934
84.9991,2005,0,28020,224,2,16614.5934
59.8329,2005,0,28020,224,2,16614.5934
59.76,2002,222209,43813,385,4,26817.64
59.76,2002,222209,43813,385,4,26817.64
59.76,2002,222209,43813,385,4,26817.64
59.76,2002,222209,43813,385,4,26817.64
59.76,2002,222209,43813,385,4,26817.64
84.99,2002,222209,43813,385,4,26817.64
59.76,2002,222209,43813,385,4,26817.64
114.94,2002,222209,43813,385,4,26817.64
114.94,2002,222209,43813,385,4,26817.64
59.76,2002,222209,43813,385,4,26817.64
114.94,2002,222209,43813,385,4,26817.64
84.99,2002,222209,43813,385,4,26817.64
59.76,2002,222209,43813,385,4,26817.64
84.99,2002,222209,43813,385,4,26817.64
114.94,2002,222209,43813,385,4,26817.64
84.94,2000,8809.28,152477,1210,14,93101.28
84.94,2000,8809.28,152477,1210,14,93101.28
84.94,2000,8809.28,152477,1210,14,93101.28
114.76,2000,8809.28,152477,1210,14,93101.28
84.94,2000,8809.28,152477,1210,14,93101.28
84.94,2000,8809.28,152477,1210,14,93101.28
